,date,jobsource,jobsearch,MetroID,jobtitlenorm,jobeasyapply,jobisorganic,companyname,jobdaysago,companysize,companyfounded,companytype,companyindustry,companysector,companyrevenue,companyrating,companyratings,companyrecommendfriend,companyapproveceo,jobtitle,cityname,jobdescription,wageavg,wagemin,wagemax
20,2022-01-24,glassdoor,data analyst,1.0,Data Scientist,false,true,Salesforce,30d+,10000+ Employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),4.5,3844 Ratings,89 %,96 %,Product Analyst/Data Scientist,"New York, NY","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Job Category
Products and Technology
Job Details
***** If you are currently in college/ grad school or have less than 2 years of experience - please check out FutureForce job opportunities at Salesforce:
https://www.salesforce.com/company/careers/university-recruiting/
Salesforce has a number of teams hiring Product Analysts/Data Scientists with a variety of experience across, but not limited to, the following types of teams:
Data Intelligence
Monetization Strategy
Trailhead
Developer Experience
Each team is made up of data scientists, engineers, growth analysts, and information management experts who are dedicated to driving product strategy with data-driven insights. Teams with executives, product managers, designers, developers, user researchers, marketers, and sales strategy team members across all Cloud businesses to discover new opportunities for growth and optimization, experiment with data, drive adoption, and deliver useful insights that impact product strategy.
Open to Fully Remote, Flex (1-3 days/week in the office), or Office-Based (4-5 days/week in office)
As a Senior Analyst/Data Scientist, you will be partnering with the Product and Engineering teams embedded in the Cloud businesses, as well as Data Intelligence functional leaders who provide data and analytical infrastructure, identify and execute initiatives that benefit the whole Di and multiple Cloud businesses. The successful candidate will need to:
Partner with Senior Leadership (VP+) to understand their business and advise on strategic objectives, product direction, roadmaps, growth goals and retention strategies; as a Senior Analyst/ Data Scientist you will develop and own the relationships with senior stakeholders
Produce insights (e.g. performance drivers, retention analysis, behavioral personas) to accelerate business growth; this requires acquiring and cleaning data from multiple sources, structuring and building data models, analyzing to generate insights, and distributing them
Partner with the data engineering team and product engineering team to instrument, acquire, develop and structure data assets that are critical to measuring the success of our products
Own the delivery by working with data engineers and business intelligence engineers to turn insights into data products (e.g. data pipelines, algorithms, self-service dashboards)
Research, develop and implement automated algorithm deployment pipelines and processes
Evangelize and distribute data products that drive action or product improvement
Contribute to expanding the Salesforce data culture by growing new relationships, hosting learning sessions, integrating or designing new tools, and autonomously improving team processes
Who You Are:
Analytical thinker with a passion for using data and scientific methods to solve business problems (4+ years of experience in product analytics or data science)
Proficient with common analytical programming languages e.g. Python; expert in SQL
Expert in end to end data development, including data model design, quality review, deployment and maintenance
Experienced in developing and deploying data science models, especially in the Cloud environment
Passionate about automating data that directly solving business problem
Charismatic storyteller ready to lead growth conversations with senior leadership
Lover of building relationships and collaborating in a cross-disciplinary environment.
Salesforce, the Customer Success Platform and world's #1 CRM, empowers companies to connect with their customers in a whole new way. We are the fastest growing of the top 10 enterprise software companies, the World’s Most Innovative Company according to Forbes, and one of Fortune’s 100 Best Companies to Work For six years running. The growth, innovation, and Aloha spirit of Salesforce are driven by our incredible employees who thrive on delivering success for our customers while also finding time to give back through our 1/1/1 model, which leverages 1% of our time, equity, and product to improve communities around the world. Salesforce is a team sport, and we play to win. Join us!
Salesforce will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance.
For Colorado-based roles: Minimum annual salary of $82,400. You may also be offered a bonus, restricted stock units, and benefits. More details about our company benefits can be found at the following link: https://www.getsalesforcebenefits.com/ .
You can find other info there as well- including wellbeing reimbursement, generous parental leave, adoption assistance, fertility benefits, and more. Visit for the full breakdown!



LI-Y
Accommodations
If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .
Posting Statement
At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.
Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .
Salesforce welcomes all.
Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
As a federal contractor, Salesforce is required to verify that all US-based employees are fully vaccinated against COVID-19. If you receive an offer and are unable to get vaccinated for religious or medical reasons, you may request a reasonable accommodation.",,,
21,2022-01-24,glassdoor,data analyst,1.0,Data Analyst,false,true,Crunchbase,30d+,51 to 200 Employees,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,4.4,31 Ratings,78 %,87 %,Data Analyst,"New York, NY","About Crunchbase
Crunchbase helps over 70 million people around the world connect with the companies and people that matter. We are democratizing access to opportunities so that entrepreneurs, investors, job seekers, salespeople, and others can accelerate innovation for a better future. We are proud to build products that are shaping how companies and people connect, using our intelligence and data to help them communicate in a more meaningful way with one another.
We are committed to a positive, diverse, and inclusive culture by hiring for potential, focused on the inclusion of people who have different ways of thinking, different viewpoints, different backgrounds, and different skill sets. We value a transparent and open culture that positively impacts our teams and our products.
Crunchbase has a remote-first approach, and is open to hiring in these locations:
Atlanta, Austin, Boston, Chicago, Denver, Las Vegas, Los Angeles, Miami, Minneapolis, New York, Portland, Raleigh, San Francisco, and Seattle
*
Engineering at Crunchbase*
The Crunchbase engineering team is a dynamic, fast-paced team that is committed to quickly delivering features, evaluating their performance, and iterating towards the product vision shared by the company!
We are organized in vertical teams that include cross-functional engineers as well as functional guilds aimed at working tightly with the product team to deliver high standards code while iterating quickly on features.
We value open and honest communication and strive to create an environment where opinions and views can be shared and considered in an effort to reach the best decision.
*
Analytics at Crunchbase*
At Crunchbase the Analytics team operates under Engineering and works closely with our Product, Marketing, and Finance teams. The team works closely with partners to understand our customers deeply and guide our product forward. The team's mission is to turn data into practical insights.
What You'll Do:
Work with Product, Engineering, Marketing and Business teams to support their strategy, vision and execution
Derive insights from user and business data that help inform Crunchbase decisions and direction
Conduct exploratory data analyses to identify product gaps, test hypotheses, and seize opportunities to inform product roadmap
Partner with stakeholders to define success and design experiments or release plans
Work with the team to brainstorm ideas, verify analyses, and review your peers’ work
Partner with executives to define reporting and dashboard requirements for use in managing day-to-day operations more efficiently
Implement and manage metrics to drive product and marketing decisions.
Help build our self-serve resources to enable other teams
Analyze and present product usage behavior data and KPIs to product teams and executives
What We're Looking For:
2+ years work experience in analyzing large, multi-dimensional datasets
A degree in a quantitative discipline
Fluent in SQL
Experience in experiment design, dashboarding, and reporting
Solid understanding of statistical methods
Ability to write efficient and optimized queries against large databases
Experience with a scripting language like Python or R is a plus
Experience working with analytics tools such as Google Analytics, Heap Analytics, Sisense, Tableau, Looker, or similar
Strong communication skills
What Crunchbase Offers:
Competitive salary and equity
Remote first policy
Generous Reimbursement policy for learning and development activities
Monthly fitness / mental health reimbursement
10 weeks of fully-paid time off for new parents
Flexible Paid Time Off (PTO)
Volunteering Paid Time Off
Incredible medical, vision and dental benefits for employees and their families
Free One Medical Group membership for employees and their families
401(k) and Roth plans, and free annual financial adviser check-in
Monthly internet stipend
Work from home allowance to purchase furniture for your work from home space
Annual carbon offset
Matching charity contributions for our Townhall awards
A team of creative, transparent entrepreneurs driven to accomplish our mission
At Crunchbase, we value team members who are passionate and enthusiastic about what we're building here. We believe there is no ""perfect"" candidate, and want to encourage applying even if all the requirements listed aren’t met. If you're passionate about Crunchbase and looking to learn and grow, then we look forward to reviewing your application!
Crunchbase does not discriminate on the basis of race, creed, color, ethnicity, national origin, religion, sex, sexual orientation, gender expression, age, height, weight, veteran status, military obligations, or marital status. Every day our team is honored to work with entrepreneurs and innovators from every corner of the globe, and we aim to build a team that reflects the diversity of our customers. Each individual at Crunchbase brings their own perspectives, work experiences, lifestyles, and cultures with them, and we believe that a more diverse team creates more innovative products, provides a better service to its customers, and helps us all grow and learn as individuals.
#LI-MF1
Job Type: Full-time","$91,352 /yr (est.)",$66K ,$126K
22,2022-01-24,glassdoor,data analyst,1.0,Business Analyst,true,true,Euclid Insurance,27d,,,,,,,,,,,Business Analyst,"New York, NY","About us:
Euclid Transactional (ET) is a managing general agency (MGA) specializing in the underwriting of representations & warranties, tax liability, contingent liability, and other transitional insurance coverages. Founded in 2016 by a team of industry-leading experts with over 70 years of combined M&A and insurance experience, ET developed into a global market leader with a growing team of over 90 professionals across offices in New York, Chicago, London, Toronto, Frankfurt, and Copenhagen.
Our reputation as the best-in-class agency hinges on the quality of our people. We welcome talented individuals who are passionate about their work, believe in life-long learning, and share their knowledge.
Job Description: Business Analyst
Our 60+ strong New York team is a diverse group of industry’s top underwriters, claims experts, and counsel professionals supported by dedicated finance, data & analytics, and operations functions. We are looking for a business analyst to join our data and operations team to assist with execution of a wide range of initiatives related to operational efficiency, data quality, performance reporting, and business analytics. This new and uniquely positioned role offers exposure to a wide range of all business functions and an opportunity to learn about Mergers & Acquisitions and transactional insurance in a fast-paced collegial environment. You will be able to make a positive impact through participation on projects with high visibility. An ideal candidate will be a highly motivated self-starter with an aptitude towards continuous improvement and a demonstrated interest in business analytics. Responsibilities will include:
Driving continuous improvement through detailed business analysis and solution implementation
Conducting periodic production reporting and account reconciliations, including coordinating with internal and external partners
Refining and automating existing reports and developing new data-driven approaches to support organizational strategic decision-making
Assisting with portfolio data analysis and trends detection
Effectively preparing presentations and communicating data findings and ideas
Working on special projects, analyses, and presentations for management
Desired Skills & Experience:
A bachelor’s degree in a business-related or technical field
1-3 years of work experience in operations/analytics/development
Will consider recent graduate with strong qualifications
Salesforce development experience is desirable
Strong Excel skills, VBA a plus
Self-starter, ability to work in a dynamic, fast-paced environment and manage multiple priorities
Strong work ethic, personal and professional integrity, a positive attitude
Strong communication skills both written and verbal
Work: Full-time. Remote start with optional office visits and a possible return to office 2022. COVID-19 vaccine is required (subject to health or religious exemptions).
Location: NY office with a flexible arrangement to work from home
Benefits: Euclid Transactional has generous benefits, including health insurance, wellness perks, 401k, unlimited vacation and sick time, paid parental leave, charitable gift matching plan, paid gym membership, and mobile coverage reimbursement.
Euclid Transactional is committed to promoting and maintaining a diverse, inclusive environment where different backgrounds, characteristics and viewpoints are valued. To advance this commitment, we have formed and empowered a Diversity and Inclusion Committee to help us put diversity, equity, and inclusion at the center of our hiring process and our company culture—and build a team that better reflects our desire for more equal representation in everything we do.
Job Type: Full-time
Pay: From $80,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Employee assistance program
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Parental leave
Referral program
Vision insurance
Schedule:
Monday to Friday
COVID-19 considerations:
Remote start with optional office visits and a possible return to office 2022. COVID-19 vaccine is required (subject to health or religious exemptions).
Work Location: One location",,,
23,2022-01-24,glassdoor,data analyst,1.0,IT Analyst,false,true,NewYork-Presbyterian Hospital,5d,10000+ Employees,1998,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,4.1,907 Ratings,79 %,87 %,IT Analyst I - Analytics,"New York, NY","Location
New York, New York
Shift:
Day (United States of America)
Description:
Drive Technological Advancement at New York’s #1 Hospital
At NewYork-Presbyterian, our commitment to cutting-edge technology is crucial to the delivery of world-class care and caring. Employees throughout our organization rely on technological resources to perform as efficiently and effectively as possible. Now, we’re seeking an innovative self-starter like you to support the continuous advancement of our hospital’s technical capabilities.
IT Analyst I - Analytics
Our Information Technology Analysts drive the organization in the use and adoption of data in today’s evolving healthcare environment. This position serves in our centralized analytics team to meet the reporting and analytics needs of our business partners, mainly for operational and financial modeling and clinical quality improvement initiatives. Ideal candidates will be able to think creatively and plan strategically, will be a strong implementer with attention to details, a fast learner and a good team player. Key responsibilities for this position include working with business partner to gather requirements requirements, developing specifications, building data processes and developing dashboard/ tools for end users. Other responsibilities include statistical analyses and model development. The analyst will be working with Clinical, Operational, and Financial data, interacting with stakeholders to acquire their reporting needs, and collaborating with clinical specialists to understand clinical processes.

Preferred Criteria
Work experience with reporting/analytics tools such as Tableau, SSRS, Crystal Reports, R, SAS, Python, Power Bi, etc.
Understanding of clinical operations and workflow
Basic understanding of general ledger (GL) and financial reporting
Ability to capture, transform and analyze raw data, draw conclusions and develop actionable recommendations.
Ability to use logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.
Ability to distill and present analytic results to a non-technical audience through various methods of visualization.
Ability to work independently, to effectively negotiate and manage competing expectations, commitments, and changes.
1 - 2 years of related work experience
Required Criteria
Bachelor’s degree in Computer Science, Mathematics, Statistics, Finance or related field or equivalent experience
Some work experience with SQL, R, or Python
Excellent verbal and written communication skills
Ability to work within a team environment
#LI-JR1

Join a healthcare system where employee engagement is at an all-time high. Here we foster a culture of respect, diversity, and inclusion. Enjoy comprehensive and competitive benefits that support you and your family in every aspect of life. Start your life-changing journey today.
__________________
#1 in New York, ""America's Best Hospitals 2021-2022."" - U.S.News & World Report
2021 ""Employees' Choice Awards: Best Places to Work"" - Glassdoor
2021 "" Best Workplaces in Health Care & Biopharma"" - Fortune
2020 ""America's Best Employers in New York State"" - Forbes
2020 ""Working Mother 100 Best Companies"" - Working Mother
2020 ""Best Companies for Multicultural Women"" - Working Mother
2020 ""Best Workplace for Men in Nursing"" - American Association for Men in Nursing


Discover why we're #1 in New York and a best employer at: nyp.org/careers
NewYork-Presbyterian Hospital is an equal opportunity employer.","$86,838 /yr (est.)",$65K ,$116K
24,2022-01-24,glassdoor,data analyst,1.0,Senior Data Analyst,false,true,Splunk,13d,5001 to 10000 Employees,2003,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $2 billion (USD),4.1,3 Ratings,79 %,30 %,Sr. Data Analyst - Marketing Analytics (REMOTE),"New York, NY","Join us as we pursue our mission to remove the barriers between data and action, so that everyone thrives in the Data Age. Splunk is filled with people who are passionate about pushing the boundaries of technology in an effort to help our customers succeed. As the leading data platform for Security and Observability, Splunk is helping our customers unlock innovation, improve security and drive resilience. We invite you to explore what has made us one of the fastest growing technology companies in history, and how you can be an integral part of our journey!
Role
As a Sr. Data Analyst within the Marketing Analytics organization, you will own and be part of business analytics projects focusing on building the data foundation to help us scale our reporting services and capabilities. As a data and reporting engineer you will drive transformational data and analytics initiatives for improving the effectiveness and efficiency for Splunk marketing organization. You will be expected to manage end to end delivery of small to medium scale projects in the data & analytics area through partnership with the entire marketing operations org, both at strategic and tactical levels.
Responsibilities
Strong business analysis and communication skills - capturing and documenting requirements, understanding business impacts and tradeoffs, conducting interviews and workshops, proposing solutions, documentation and training, etc.
Deep knowledge and hands-on experience working with multiple BI platforms such as Tableau or Domo.
Solid grasp of operational processes, systems and data in multiple areas of Sales & Marketing Operations
Ability to support the creation of single source of truth for Marketing Business Metrics leveraging agreed upon data definitions, create a common data foundation, and semantic layers to be consumed by business.
Understanding of SaaS business applications and processes as in Salesforce, SAP, Eloqua, Anaplan, Adobe, Google Analytics, etc.
Analytical and problem-solving experience, exposure to large-scale systems and some experience writing code.
Requirements
5+ years of experience as a Marketing Analyst.
3+ years of experience developing reporting dashboards with Business Intelligence tools such as Tableau or Domo.
Self-starter with a passion and curiosity for solving unstructured data questions and independently identifying trends and actionable insights.
Strong visualization skills and experience with BI tools (ex: Tableau, Looker, Domo).
Strong communication skills and an ability to provide technical guidance, direction and problem solving to less technical audiences
Confidence to offer consultation to business partners and team members within Sales, Partner, Marketing Operations.
A familiarity working with AGILE/SCRUM process management.
Education
Bachelor’s degree preferred, or equivalent years of industry experience.
We value diversity at our company. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or any other applicable legally protected characteristics in the location in which the candidate is applying.
For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.

(Colorado only*) Minimum base salary of $110,000. You may also be eligible for incentive pay + equity + benefits.*Note: Disclosure per sb19-085 (8-5-201 et seq).",,,
25,2022-01-24,glassdoor,data analyst,1.0,Data Analyst,false,true,Altice USA,30d+,10000+ Employees,Company - Public,Unknown / Non-Applicable,,,,3.0,125 Ratings,50 %,52 %,Data Analyst,"Long Island City, NY","Overview:
Altice USA is a cutting-edge communications, media, and tech company. We connect people to what matters most to them; texting with friends, advertising that resonates, or binge watching their favorite show. Our differentiated approach centers around technologies that push the envelope and deliver the ultimate customer experience. We’re building a workforce that attracts and retains the best talent, not only to meet the needs of our customers, but that also reflects the diverse communities we serve. We’re not the only ones who have seen it; we’ve recently been recognized by Forbes as one of America’s Best Employers as well as by the Human Rights Campaign, DiversityInc Magazine, and Cablefax for our diversity & inclusion program.
a4 Advertising, Altice Advanced Advertising & Analytics, is a data and advertising business that delivers multiscreen campaigns for small businesses, local, regional, national, political, and multicultural advertisers and their agencies. a4 Advertising ’s coverage includes the Optimum and Suddenlink markets and also spans nationwide, offering 50M authenticated U.S. Household IP Addresses and 15M Households with viewership data collected across 201 DMAs. With services that deliver Linear, OTT, Programmatic, Mobile AdMessenger, and Social Media video and display ad solutions, a4 Advertising can help businesses and brands of all sizes reach their target audience. a4 Advertising also provides unique programming and inventory opportunities through our owned networks: News 12 & News 12 New York, Cheddar News and i24 NEWS.
Responsibilities:
The Data Analyst will be responsible for working with various data sets utilizing advanced SQL queries to support a4 Media’s custom analytics business. The Data Analyst will ensure compliance with custom analytics deliverable reporting requirements by extracting data and performing data quality audits and analyses. The Data Analyst will also utilize other Research tools to support various functions within the organization. This position will also be client facing and will require the ability to effectively communicate often complex data analytics to a variety of audiences.

The core function for this position is to query databases in SQL (advanced), perform analyses and create data visualizations to support the following business areas:
Custom Analytics (both client and internal) utilizing Set Top Box tuning data, digital data and various other data sources to gain insight on audience viewing behavior.
Multi-Screen Campaign executions and reporting/analysis.
Custom audience segment creation for multi-screen campaigns.
Qualifications:
Minimum undergraduate education in Computer Science, Information Systems, Engineering or related quantitative field (Graduate degree in related field preferred).
1-2 Years minimum relevant working experience preferred, but not required.
Strong SQL programming skills, data structure in relational databases, data manipulation and transformation knowledge required.
Advanced Excel, data visualization skills required.
Team oriented and a self-starter.
Excellent communication and presentation skills with the ability to translate business objectives into technical requirements and communicate with various teams and stakeholders.

Preferred Experience
Dashboard development skills, R and Python programming a plus.
Media research and advertising industry experience a plus.
Experience with improving efficiencies in reporting, processes and workflows is a plus.

Altice USA is an Equal Opportunity Employer committed to recruiting, hiring and promoting qualified people of all backgrounds regardless of gender, race, color, creed, national origin, religion, age, marital status, pregnancy, physical or mental disability, sexual orientation, gender identity, military or veteran status, or any other basis protected by federal, state, or local law.

Altice USA, Inc. collects personal information about its applicants for employment that may include personal identifiers, professional or employment related information, photos, education information and/or protected classifications under federal and state law. This information is collected for employment purposes, including identification, work authorization, FCRA-compliant background screening, human resource administration and compliance with federal, state and local law.
As a condition of employment, New York City requires all private-sector workers assigned to a location in the City to be vaccinated by December, 27, 2021. Accommodations may be available for religious or medical reasons; please visit our accommodations link on the AUSA Career Site.","$69,890 /yr (est.)",$50K ,$98K
26,2022-01-24,glassdoor,data analyst,1.0,Analyst,true,true,NYC Health + Hospitals,30d+,5001 to 10000 Employees,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,3.6,137 Ratings,70 %,80 %,Data/program Evaluation Analyst (62110),"New York, NY","About NYC Health + Hospitals
Empower Every New Yorker — Without Exception — to Live the Healthiest Life Possible
NYC Health + Hospitals is the largest public health care system in the United States. We provide essential outpatient, inpatient and home-based services to more than one million New Yorkers every year across the city’s five boroughs. Our large health system consists of ambulatory centers, acute care centers, post-acute care/long-term care, rehabilitation programs, Home Care, and Correctional Health Services. Our diverse workforce is uniquely focused on empowering New Yorkers, without exception, to live the healthiest life possible.
Job Description
The Test and Trace Corps (T2) is looking for a Program Evaluation Specialist to join the Enhanced Investigation Unit within the Trace Program. The Enhanced Investigation Unit assists the operation of T2’s contact tracing effort, which is focused on breaking chains of COVID-19 transmission through reaching cases (person diagnosed with COVID-19) and contacts (person who was exposed to COVID-19) in a timely fashion and ensuring they can isolate and quarantine safely.
The Program Evaluation Specialist will assist with the development and execution of evaluating projects, such as the process and outcomes of accelerated contact tracing, information gathering, and community engagement efforts.
Summary of Duties and Responsibilities
Reporting to the Program Specialist, the Program Evaluation Specialist will be responsible for:
Ongoing assessment of target population reach and effectiveness through review and analysis of data from information gathering and community engagement efforts
Providing data management support for multiple data sources, including from T2’s Data Analytics and Product team to ensure accuracy and integrity for reports as needed
Evaluating program scope, reach, and effectiveness of Trace’s special contact tracing initiatives including accelerated and retrospective contact tracing
Performing program auditing and reporting to support quality control of data collection and entry throughout the Enhanced Investigation Unit
Collaborating with programmatic managers to support program activities
Conducting related duties as assigned
Minimum Qualifications
1. A Baccalaureate Degree from an accredited college or university in Business Administration, Engineering, Social Sciences, Health Care Specialization, Physical Sciences or related programs; and,
A minimum of two years responsible experience directly related to health care program planning, research, design, operation, evaluation and analysis; or,
2. A Masters Degree from an accredited college or university in Public Health, Public or Hospital Administration, Health Care Specialization, Business Administration or related disciplines; and,
A minimum of one year experience directly related to health care program planning, research, design, operation, evaluation and analysis; or,
3. A satisfactory equivalent combination of training, education and experience; and,
4. Demonstrated skills in written or oral communication.
Department Preferences
Ability to share information across business functions and disciplines; manage stakeholders with diverse interests; make actionable recommendations.
Excellent analytical, communication, organizational, project management and presentation skills.
Excellent interpersonal skills; able to work with multiple stakeholders
Ability to work independently with broadly defined work objectives
Ability to manage and prioritize multiple high-level projects simultaneously
Conducting data analysis using SAS
Knowledge of public health
Knowledge of training development and/or delivery
NYC residency
Job Types: Full-time, Temporary
Pay: $45,602.00 - $75,000.00 per year
Benefits:
Dental insurance
Health insurance
Paid time off
Retirement plan
Vision insurance
Schedule:
Monday to Friday
Experience:
SQL: 1 year (Preferred)
Work Location:
One location
Work Location: One location",,,
27,2022-01-24,glassdoor,data analyst,1.0,Data Analyst,false,true,Weill Cornell Medicine,30d+,10000+ Employees,1898,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,4.0,150 Ratings,75 %,91 %,Healthcare Data Analyst,"New York, NY","Title: Healthcare Data Analyst
Location: Upper East Side
Org Unit: Paul J Christos Lab
Work Days: Monday-Friday
Exemption Status: Exempt
Position Summary
Under close direction, this role provides dedicated data management support for research projects by querying databases and preparing datasets for analysis. This role also provides data cleaning and programming support to Research Biostatisticians on other research projects, as needed.
Job Responsibilities
Manages and constructs large and/or complex datasets using multiple data sources. Engages in data cleaning and data validation.
Regularly meets with internal and external collaborators to discuss data requests and progress updates.
For collaborations with Research Biostatisticians, performs data cleaning in R or SAS to prepare datasets for statistical analysis.
Independently summarizes and delivers results of data management and analysis work to research team(s) in readable, presentation-ready reports.
Education
Master's Degree in related field
Experience
Master’s Degree in biostatistics, or Master’s degree in another health-related discipline with a concentration or certificate in biostatistics/data analysis.
Minimum 1-2 years’ experience providing data management/programming support, either within the academic curriculum or part of a consulting service unit.
Experience working with large datasets (millions of records) preferred.
Knowledge, Skills and Abilities
Fluency in SAS programming, including proficiency with macro language.
Proficiency in SQL and R programming.
Excellent time management skills and ability to work under tight deadlines and manage changing priorities.
Meticulous coding and documentation of code.
Effective communication and familiarity with clinical terminology. Ability to translate clinical questions into appropriate queries.
Experience with PostgreSQL databases beneficial.
Licenses and Certifications
SAS Certification preferred.
Working Conditions/Physical Demands

Weill Cornell Medicine is a comprehensive academic medical center that's committed to excellence in patient care, scientific discovery, and the education of future physicians in New York City and around the world. Our doctors and scientists-faculty from Weill Cornell Medical College, Weill Cornell Graduate School of Medical Sciences, and the Weill Cornell Physician Organization-are engaged in world-class clinical care and cutting-edge research that connect patients to the latest treatment innovations and prevention strategies. Located in the heart of the Upper East Side's scientific corridor, Weill Cornell Medicine's powerful network of collaborators extends to its parent university Cornell University; to Qatar, where an international campus offers a U.S. medical degree; and to programs in Tanzania, Haiti, Brazil, Austria and Turkey. Our medical practices serve communities throughout New York City, and our faculty provide comprehensive care at NewYork-Presbyterian Hospital/Weill Cornell Medical Center, NewYork-Presbyterian/Lower Manhattan Hospital, and NewYork-Presbyterian/Queens. At Weill Cornell Medicine, we work together to treat each individual, not just their conditions or illnesses, as we strive to deliver the finest possible care for our patients - the center of everything we do. Weill Cornell Medicine is an Equal Employment Opportunity Employer. Weill Cornell Medicine provides equal employment opportunities to all qualified applicants without regard to race, sex, sexual orientation, gender identity, national origin, color, age, religion, protected veteran or disability status, or genetic information.","$66,207 /yr (est.)",$47K ,$92K
28,2022-01-24,glassdoor,data analyst,1.0,Data Analyst,true,true,Vytalize Health,14d,51 to 200 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,3.8,0 Ratings,64 %,N/A,Network Development Data Analyst,"New York, NY","About Our Company
Vytalize Health is a leading provider of value-based care for Medicare patients. We power independent primary care practices through bold financial incentives and smart technology. We are on a mission to accelerate the world’s transition to value-based care by taking care of the doctors who take care of us. We are the fastest growing value-based care provider in the country spanning 14 states and more than 1,000 PCPs.
Visit www.vytalizehealth.com for more information.
Job Description
The Network Development Data Analyst will be working closely with our management team to pull information from our system of choice Trella Health. This role will also collect other publicly available data to include in reports.
Using data mining to extract information from data sets and identify correlations and patterns
Organising and transforming information into comprehensible structures
Performing statistical analysis of data
Using tools and techniques to visualise data in easy-to-understand formats, such as diagrams and graphs
Preparing reports and presenting these to management
Monitoring data quality and removing corrupt data
Candidate Description
The ideal candidate has experience utilizing publicly available data alongside system data to help aggregate. A keen eye for detail along with the ability to complete projects within deadlines is a must. Being able to turn the data into information, information into insight and insight into business decisions is what we are looking for.
Educational Requirements
Bachelor’s degree in Computer Science, Engineering, Mathematics or other technical discipline (proven professional experience will be considered in lieu of a technical degree)
Job Requirements
Experience with Trella Health highly preferable
Must be Proficient in Microsoft Excel and Access
Analytics: 2 years (Required)
Data Analyst: 2 years (Required)
Ability to work independently and collaboratively
Excellent written and verbal communication skills
Ability to effectively prioritize and execute tasks in a fast moving environment
High attention to detail
Job Type: Full-time- Remote
Salary: $75,000- $95,000 base salary",,,
29,2022-01-24,glassdoor,data analyst,1.0,Data Analyst,false,true,VISITING NURSE SERVICE OF NEW YORK,3d,10000+ Employees,1893,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),3.7,24 Ratings,70 %,98 %,Provider Data Analyst,"New York, NY","Responsibilities
Participates in the reporting and analysis of provider data contained in multiple data systems. Monitors, analyzes and presents findings concerning the Plan's provider network. Prepares data load files from disparate sources for loading to consolidated data systems. Works under moderate supervision. EDUCATION: Bachelor's Degree or equivalent work experience in a health-care related environment required. Master's Degree preferred. EXPERIENCE: Minimum two years data analysis experience, including a minimum of one year experience in provider data analysis, required. Proficiency in MS Excel (including formulas, sorts, filters, pivot tables, IF statements, VLOOKUP, HLOOKUP, etc.), MS Access (criteria statements, table links, and database and report creation), and MS Word required. Effective oral, written and interpersonal communication skills required. Ability to write Crystal Reports and SQL programming required. Knowledge of SAS Base 9 Programming preferred. Knowledge of Medicare Advantage and Medicaid regulatory reporting preferred.","$64,863 /yr (est.)",$47K ,$89K
